"","district.ID","numb.ini","district.name","males","females","total","males.per","females.per","gender.ratio","young","medium","old","young.per","medium.per","abitur.per","nodegree.per","unemployment","GDP.cap","pop.dens","refugees","east","refugee.ratio"
"358",14612,6,"Dresden, kreisfreie Stadt",265153,271155,536308,0.494404334822527,0.505595665177473,0.977865058730247,180709,234712,145298,0.336950036173244,0.437644040364865,37,8.6,8.4,28694,1616.6,1288,1,0.00240160504784564
"359",14626,1,"Görlitz, Landkreis",126980,133208,260188,0.488031730902271,0.511968269097729,0.953246051288211,61534,111214,93659,0.236498224360847,0.427437083954679,23.2,11.7,11.8,21488,124.5,484,1,0.00186019339861946
"360",14625,5,"Bautzen, Landkreis",151079,155491,306570,0.492804253514695,0.507195746485305,0.971625367384607,74626,136738,102583,0.243422383142512,0.446025377564667,28.8,9,8.8,20707,129,666,1,0.00217242391623447
"361",14627,3,"Meißen, Landkreis",119756,123989,243745,0.491316744958871,0.508683255041129,0.965859874666301,59759,108567,81372,0.245170157336561,0.445412213583868,25.3,8.4,9.1,22336,167.8,497,1,0.00203901618494738
"362",14628,4,"Sächsische Schweiz-Osterzgebirge, Landkreis",121295,124659,245954,0.493161322848988,0.506838677151012,0.973014383237472,61452,107907,82736,0.249851598266342,0.438728380103597,24.5,10.2,7.9,18458,148.7,459,1,0.00186620262325476
"363",14713,1,"Leipzig, kreisfreie Stadt",264883,279596,544479,0.486488918764544,0.513511081235456,0.947377644887623,177641,248203,146404,0.326258680316413,0.455854128442052,34.6,14.4,10.2,28964,1787.4,1562,1,0.00286879751101512
"364",14729,2,"Leipzig, Landkreis",126180,131467,257647,0.489739837840146,0.510260162159854,0.959784584724684,61797,117545,84442,0.239851424623613,0.456224990005705,26.1,8.7,7.9,20707,156.4,562,1,0.0021812790368217
"365",14730,0,"Nordsachsen, Landkreis",97471,99571,197042,0.494671186853564,0.505328813146436,0.978909521848731,47456,91177,63254,0.24084205397834,0.462728758335786,22.8,10.9,10,21575,97.7,507,1,0.00257305549070756
"366",15001,1,"Dessau-Roßlau, kreisfreie Stadt",40183,42878,83061,0.483776983181036,0.516223016818964,0.937147255002565,18886,35283,31158,0.227375061701641,0.424784194748438,31.9,11.8,11.6,25596,341.7,223,1,0.0026847738409121
"367",15082,1,"Anhalt-Bitterfeld, Landkreis",80804,84272,165076,0.489495747413313,0.510504252586687,0.958847541294855,38282,74619,56323,0.231905304223509,0.45202815672781,24.6,12.3,10.8,21259,114.8,388,1,0.00235043252804769
"368",15091,2,"Wittenberg, Landkreis",63141,65580,128721,0.49052602139511,0.50947397860489,0.962808783165599,29232,57680,44973,0.227095811872189,0.448100931471943,22.6,9,10.5,21041,67.1,338,1,0.0026258341684729
"369",15002,6,"Halle (Saale), kreisfreie Stadt",111361,121109,232470,0.479033853830602,0.520966146169398,0.919510523577934,72579,99409,70263,0.312208026842173,0.427620768271175,36,10.6,11.9,25170,1715.2,772,1,0.00332085860541145
"370",15084,2,"Burgenlandkreis",90755,93300,184055,0.493086305723833,0.506913694276168,0.972722400857449,42431,82888,63431,0.230534351145038,0.450343647279346,35.1,10.3,11.1,20312,130.8,396,1,0.00215153079242618
"371",15088,0,"Saalekreis",92059,94451,186510,0.493587475202402,0.506412524797598,0.974674699050301,44877,86391,59911,0.240614444265723,0.463197683770307,20.3,10,9.5,27955,130.9,527,1,0.0028255857594767
"372",15087,2,"Mansfeld-Südharz, Landkreis",69891,72163,142054,0.492003041097048,0.507996958902952,0.968515721353048,31564,62763,51020,0.222197192616892,0.441824939811621,22,15.9,13.8,17866,98.9,541,1,0.0038084108860011
"373",15003,5,"Magdeburg, kreisfreie Stadt",113496,118809,232305,0.488564602569897,0.511435397430103,0.955281165568265,70422,100719,70620,0.303144572867566,0.433563634015626,36.2,9.7,11.4,29265,1149.4,858,1,0.00369342028798347
"374",15085,2,"Harz, Landkreis",107179,112439,219618,0.488024661002286,0.511975338997714,0.953219078789388,51787,97708,75526,0.235804897594915,0.444899780528008,28.1,8.2,8.3,19586,105,786,1,0.00357894161680737
"375",15086,0,"Jerichower Land, Landkreis",45442,45917,91359,0.497400365590692,0.502599634409308,0.989655247511815,21457,42782,29282,0.23486465482328,0.468284460206438,22.6,12.4,9.8,21173,58.2,242,1,0.00264889064022154
"376",15083,1,"Börde, Landkreis",86105,86725,172830,0.498206329919574,0.501793670080426,0.992850965696166,43004,82811,51531,0.248822542382688,0.47914713880692,24.7,7.5,7.8,23988,73.1,478,1,0.00276572354336631
"377",15090,1,"Stendal, Landkreis",56476,58192,114668,0.492517528865943,0.507482471134057,0.970511410503162,28642,53012,36139,0.249781979279311,0.462308577807235,23.7,11.6,12.9,20392,47.7,340,1,0.0029650818013744
"378",15089,0,"Salzlandkreis",95872,100878,196750,0.487278271918679,0.512721728081321,0.950375701342215,46106,88026,67655,0.234337992376112,0.447400254129606,23,10.5,12,20598,139.3,558,1,0.00283608640406607
"379",15081,0,"Altmarkkreis Salzwedel",42966,43105,86071,0.49919252709972,0.50080747290028,0.996775316088621,22027,40347,25915,0.255916626970757,0.468764159821543,24.7,11.1,8.7,21429,37.6,220,1,0.00255602932462734
"380",16051,2,"Erfurt, kreisfreie Stadt",99629,106590,206219,0.483122311717155,0.516877688282845,0.934693686086875,63246,93762,57939,0.306693369670108,0.454671974939264,39.7,9.3,8.2,29844,761.2,606,1,0.00293862350219912
"381",16052,1,"Gera, kreisfreie Stadt",45304,49188,94492,0.479447995597511,0.520552004402489,0.921037651459706,22564,41077,33700,0.238792702027685,0.434714049866655,33.8,9,11.2,22327,625.2,204,1,0.0021589129238454
"382",16053,1,"Jena, kreisfreie Stadt",53516,54691,108207,0.494570591551378,0.505429408448622,0.978515660712,38455,46901,28379,0.355383662794459,0.433437762806473,55.6,5.3,7,34136,940.6,72,1,0.000665391333277884
"383",16054,0,"Suhl, kreisfreie Stadt",17715,18493,36208,0.489256517896597,0.510743482103403,0.957930027578002,7941,15253,13849,0.219316173221388,0.42126049491825,20.9,8.9,7.1,25105,347.2,136,1,0.0037560760053027
"384",16055,0,"Weimar, kreisfreie Stadt",30513,32964,63477,0.48069379460277,0.51930620539723,0.925646159446669,20053,28082,17967,0.315909699576224,0.442396458559793,44.5,7.8,8.5,24667,752,189,1,0.00297745640153126
"385",16056,0,"Eisenach, kreisfreie Stadt",20337,21547,41884,0.485555343329195,0.514444656670805,0.943843690536966,10854,18890,13444,0.259144303313915,0.451007544647121,38.5,11.5,8.4,25593,400.3,109,1,0.00260242574730207
"386",16061,0,"Eichsfeld, Landkreis",50508,50222,100730,0.501419636652437,0.498580363347563,1.00569471546334,27876,46366,29457,0.276739799463913,0.460299811376948,34.9,6.2,5.6,20747,107.4,157,1,0.00155862205896952
"387",16062,0,"Nordhausen, Landkreis",41963,43092,85055,0.493363117982482,0.506636882017518,0.973800241344101,21893,37886,27726,0.257398154135559,0.445429428017165,23.5,11.7,9.6,20288,120.1,144,1,0.00169302216213039
"388",16063,0,"Wartburgkreis",62869,62966,125835,0.499614574641395,0.500385425358605,0.998459486071848,31240,58362,39540,0.248261612428974,0.463797830492311,27.4,4.5,5.7,22045,96.8,253,1,0.00201056939643184
"389",16064,0,"Unstrut-Hainich-Kreis",51293,52629,103922,0.493572102153538,0.506427897846462,0.97461475612305,26883,47388,32302,0.25868439791382,0.455995843036123,33,10.1,10.1,19411,106.9,215,1,0.0020688593368103
"390",16065,1,"Kyffhäuserkreis",38232,38916,77148,0.49556696220252,0.50443303779748,0.982423681776133,18245,34869,25882,0.236493493026391,0.451975423860631,25.9,11.9,11,17464,75,193,1,0.002501685072847
"391",16066,0,"Schmalkalden-Meiningen, Landkreis",62342,62714,125056,0.498512666325486,0.501487333674514,0.994068310106196,30479,57245,40532,0.243722812180143,0.457754925793245,22.5,10.2,5.9,21909,103.8,217,1,0.00173522262026612
"392",16067,3,"Gotha, Landkreis",67197,68184,135381,0.496354732200235,0.503645267799765,0.985524463217177,34342,62094,42556,0.253669274122661,0.458661111972877,36.6,6.3,7.3,22128,144.5,304,1,0.00224551451089887
"393",16068,0,"Sömmerda, Landkreis",35134,35403,70537,0.498093199313835,0.501906800686165,0.992401773860972,17385,33213,21755,0.246466393523966,0.4708592653501,20.9,9.1,8.7,18980,88.1,112,1,0.00158781915873938
"394",16069,0,"Hildburghausen, Landkreis",32223,32450,64673,0.49824501724058,0.50175498275942,0.993004622496148,15884,30501,20062,0.245604811899865,0.471618758987522,17.7,5.5,5.2,19799,69.4,171,1,0.00264407094150573
"395",16070,1,"Ilm-Kreis",54461,54438,108899,0.500105602438957,0.499894397561043,1.00042249898968,28628,48356,34972,0.262885793257973,0.444044481583853,27.3,8.4,7.7,22175,129.2,208,1,0.00191002672200847
"396",16071,0,"Weimarer Land, Landkreis",40319,41322,81641,0.493857253095871,0.506142746904129,0.975727215526838,20691,38529,24488,0.253438835879031,0.471931994953516,21.5,7.3,6.5,20165,101.7,205,1,0.00251099325094009
"397",16072,1,"Sonneberg, Landkreis",27789,29020,56809,0.48916544913658,0.51083455086342,0.957580978635424,12747,25871,19582,0.224383460367195,0.455403193156014,29.2,9.4,4.3,22906,132.1,115,1,0.00202432713126441
"398",16073,1,"Saalfeld-Rudolstadt, Landkreis",53737,55909,109646,0.490095397916933,0.509904602083067,0.961151156343344,24886,48639,38763,0.226966784014009,0.443600313736935,26.9,9.9,8,20956,106.6,207,1,0.00188789376721449
"399",16074,0,"Saale-Holzland-Kreis",41758,42208,83966,0.497320343948741,0.502679656051259,0.989338514025777,20767,38691,26681,0.247326298739966,0.460793654574471,22.9,6.1,6.8,20518,102.8,440,1,0.00524021627801729
"400",16075,0,"Saale-Orla-Kreis",40833,42054,82887,0.492634550653299,0.507365449346701,0.970965900984449,19871,37679,27402,0.239736026156092,0.454582745183201,27,6.5,7,22620,72.8,197,1,0.0023767297646193
"401",16076,0,"Greiz, Landkreis",49836,51546,101382,0.491566550275197,0.508433449724803,0.966825747875684,22451,45251,35878,0.221449566984277,0.446341559645696,25.3,5.4,8.3,17604,121.1,157,1,0.00154859837051942
"402",16077,0,"Altenburger Land, Landkreis",45399,47306,92705,0.489714686370746,0.510285313629254,0.959687988838625,20147,40461,34150,0.217323768944501,0.436448950973518,28,5.6,10.9,18293,164.5,196,1,0.00211423332074861
